"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_deptimeblk_mean$MEAN"
"60",5,"ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",4722,17.8863636363636
"61",5,"Alaska Airlines Inc.","Austin, TX: Austin - Bergstrom International",292,3.28089887640449
"62",5,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International",13180,9.6769456681351
"63",5,"Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",5876,9.22448979591837
"64",5,"ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",155,19.375
"65",5,"Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International",2358,14.0357142857143
"66",5,"JetBlue Airways","Austin, TX: Austin - Bergstrom International",6732,20.7138461538462
"67",5,"SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",5793,14.2684729064039
"68",5,"Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",35598,11.7952286282306
"69",5,"United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",7275,10.8258928571429
"70",5,"Virgin America","Austin, TX: Austin - Bergstrom International",1466,14.5148514851485
"71",5,"SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",4173,10.8108808290155
"72",5,"Alaska Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",683,6.63106796116505
"73",5,"American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",7933,9.23515715948778
"74",5,"Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",9663,8.78454545454546
"75",5,"ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",366,15.9130434782609
"76",5,"JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4799,11.2388758782201
"77",5,"SkyWest Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",430,23.8888888888889
"78",5,"Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",99877,9.76505670707861
"79",5,"Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",10759,14.718194254446
"80",5,"United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4001,9.24018475750577
"81",5,"Delta Air Lines Inc.","Bangor, ME: Bangor International",190,10
"82",5,"ExpressJet Airlines Inc.","Bangor, ME: Bangor International",1014,17.7894736842105
"83",5,"Alaska Airlines Inc.","Barrow, AK: Wiley Post/Will Rogers Memorial",1062,7.03311258278146
"84",5,"Delta Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",388,6.92857142857143
"85",5,"ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",16877,17.6353187042842
"86",5,"SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",24,2
"87",5,"ExpressJet Airlines Inc.","Beaumont/Port Arthur, TX: Jack Brooks Regional",1316,17.7837837837838
"88",5,"Alaska Airlines Inc.","Bellingham, WA: Bellingham International",671,6.15596330275229
"89",5,"SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional",389,3.74038461538462
"90",5,"SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field",7077,18.0076335877863
"91",5,"Alaska Airlines Inc.","Bethel, AK: Bethel Airport",513,3.375
"92",5,"Delta Air Lines Inc.","Billings, MT: Billings Logan International",378,2.53691275167785
"93",5,"ExpressJet Airlines Inc.","Billings, MT: Billings Logan International",0,0
"94",5,"SkyWest Airlines Inc.","Billings, MT: Billings Logan International",1390,5.7201646090535
"95",5,"United Air Lines Inc.","Billings, MT: Billings Logan International",845,8.20388349514563
"96",5,"SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",1907,14.6692307692308
"97",5,"Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",3356,6.52918287937743
"98",5,"ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",9626,18.5830115830116
"99",5,"SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",2480,13.2620320855615
"100",5,"Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",6569,10.4435612082671
"101",5,"Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",155,2.2463768115942
"102",5,"ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",294,19.6
"103",5,"SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",4013,16.5144032921811
"104",5,"Delta Air Lines Inc.","Bloomington/Normal, IL: Central Illinois Regional",50,1.25
"105",5,"ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",1276,11.3928571428571
"106",5,"SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",270,3.55263157894737
"107",5,"American Airlines Inc.","Boise, ID: Boise Air Terminal",372,2.69565217391304
"108",5,"Delta Air Lines Inc.","Boise, ID: Boise Air Terminal",540,3.13953488372093
"109",5,"SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",18389,15.1724422442244
"110",5,"Southwest Airlines Co.","Boise, ID: Boise Air Terminal",3966,7.59770114942529
"111",5,"United Air Lines Inc.","Boise, ID: Boise Air Terminal",1907,18.3365384615385
"112",5,"Alaska Airlines Inc.","Boston, MA: Logan International",1589,6.73305084745763
"113",5,"American Airlines Inc.","Boston, MA: Logan International",37287,8.87997142176709
"114",5,"Delta Air Lines Inc.","Boston, MA: Logan International",38301,16.4948320413437
"115",5,"ExpressJet Airlines Inc.","Boston, MA: Logan International",4635,15.7118644067797
"116",5,"JetBlue Airways","Boston, MA: Logan International",79558,12.3383995037221
"117",5,"SkyWest Airlines Inc.","Boston, MA: Logan International",31,5.16666666666667
"118",5,"Southwest Airlines Co.","Boston, MA: Logan International",22147,12.2698060941828
"119",5,"Spirit Air Lines","Boston, MA: Logan International",10118,19.76171875
"120",5,"United Air Lines Inc.","Boston, MA: Logan International",29923,15.6011470281543
"121",5,"Virgin America","Boston, MA: Logan International",4421,15.5122807017544
"122",5,"Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",471,2.98101265822785
"123",5,"Frontier Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",0,0
"124",5,"SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",3100,11.3970588235294
"125",5,"United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",1834,14.672
"126",5,"SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional",475,4.61165048543689
"127",5,"Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",519,8.79661016949153
"128",5,"ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",4437,16.3125
"129",5,"ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",3343,11.9820788530466
"130",5,"SkyWest Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",70,2.12121212121212
"131",5,"ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles",2347,15.9659863945578
"132",5,"American Airlines Inc.","Buffalo, NY: Buffalo Niagara International",1134,5.64179104477612
"133",5,"Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",3322,8.18226600985222
"134",5,"ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",4640,16
"135",5,"JetBlue Airways","Buffalo, NY: Buffalo Niagara International",8192,12.5068702290076
"136",5,"SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International",427,7.49122807017544
"137",5,"Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",5930,6.71574178935447
"138",5,"United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",886,11.5064935064935
"139",5,"Alaska Airlines Inc.","Burbank, CA: Bob Hope",594,3.45348837209302
"140",5,"JetBlue Airways","Burbank, CA: Bob Hope",1016,20.32
"141",5,"SkyWest Airlines Inc.","Burbank, CA: Bob Hope",14682,21.06456241033
"142",5,"Southwest Airlines Co.","Burbank, CA: Bob Hope",29192,12.0181144503911
"143",5,"Delta Air Lines Inc.","Burlington, VT: Burlington International",17,1.13333333333333
"144",5,"ExpressJet Airlines Inc.","Burlington, VT: Burlington International",5514,16.2654867256637
"145",5,"JetBlue Airways","Burlington, VT: Burlington International",1547,9.20833333333333
"146",5,"United Air Lines Inc.","Burlington, VT: Burlington International",483,10.5
"147",5,"SkyWest Airlines Inc.","Butte, MT: Bert Mooney",937,9.00961538461539
"148",5,"SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International",810,3.68181818181818
"149",5,"SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional",517,5.01941747572816
"150",5,"Delta Air Lines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",36,3
"151",5,"ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",3408,17.1256281407035
"152",5,"SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",5026,11.5540229885057
"153",5,"Alaska Airlines Inc.","Charleston, SC: Charleston AFB/International",598,11.96
"154",5,"American Airlines Inc.","Charleston, SC: Charleston AFB/International",440,5.05747126436782
"155",5,"Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",5560,8.88178913738019
"156",5,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",8285,17.4789029535865
"157",5,"JetBlue Airways","Charleston, SC: Charleston AFB/International",5227,13.7552631578947
"158",5,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",1387,21.671875
"159",5,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",5330,13.6666666666667
"160",5,"United Air Lines Inc.","Charleston, SC: Charleston AFB/International",131,3.44736842105263
"161",5,"Delta Air Lines Inc.","Charleston/Dunbar, WV: Yeager",259,5.39583333333333
"162",5,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",5283,16.4068322981366
"163",5,"SkyWest Airlines Inc.","Charleston/Dunbar, WV: Yeager",26,6.5
"164",5,"American Airlines Inc.","Charlotte Amalie, VI: Cyril E King",3792,12.4327868852459
"165",5,"Delta Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",3523,25.1642857142857
"166",5,"JetBlue Airways","Charlotte Amalie, VI: Cyril E King",1348,9.98518518518519
"167",5,"Spirit Air Lines","Charlotte Amalie, VI: Cyril E King",1059,21.6122448979592
"168",5,"United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",905,17.0754716981132
"169",5,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",122642,8.70913222553614
"170",5,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",6738,7.08517350157729
"171",5,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",3070,28.1651376146789
"172",5,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International",2639,18.5845070422535
"173",5,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International",2531,12.7185929648241
"174",5,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",6702,23.4335664335664
"175",5,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",4985,14.96996996997
"176",5,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",1259,8.62328767123288
"177",5,"Delta Air Lines Inc.","Charlottesville, VA: Charlottesville Albemarle",160,3.13725490196078
"178",5,"ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",814,5.39072847682119
"179",5,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",3038,20.2533333333333
"180",5,"Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",1573,12.6854838709677
"181",5,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",7444,20.4505494505494
"182",5,"SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",3483,15.7601809954751
"183",5,"Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",3800,9.9737532808399
"184",5,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International",3652,23.1139240506329
"185",5,"SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",268,3.04545454545455
"186",5,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International",107255,8.8860811930406
"187",5,"Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International",1942,6.51677852348993
"188",5,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International",142526,15.8556012904661
"189",5,"Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",18454,15.4556113902848
"190",5,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",57832,9.85380814448799
"191",5,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",16349,24.1849112426036
"192",5,"JetBlue Airways","Chicago, IL: Chicago O'Hare International",6163,17.7097701149425
"193",5,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",74679,12.4113345521024
"194",5,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International",27904,19.0341064120055
"195",5,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",203821,19.4838925532932
"196",5,"Virgin America","Chicago, IL: Chicago O'Hare International",4367,19.4955357142857
"197",5,"American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen",183,2.07954545454545
"198",5,"Delta Air Lines Inc.","Christiansted, VI: Henry E. Rohlsen",33,16.5
"199",5,"JetBlue Airways","Christiansted, VI: Henry E. Rohlsen",322,6.19230769230769
"200",5,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",5068,5.40298507462687
"201",5,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",4146,15.0217391304348
"202",5,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",5406,15.271186440678
"203",5,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",11735,13.3656036446469
"204",5,"United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",340,13.6
"205",5,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",4198,11.4076086956522
"206",5,"Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",3182,7.33179723502304
"207",5,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",24052,15.4377406931964
"208",5,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",5350,13.7532133676093
"209",5,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International",2549,13.5585106382979
"210",5,"SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",2476,17.1944444444444
"211",5,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",5352,6.94163424124514
"212",5,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",7787,19.2747524752475
"213",5,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",9484,11.6225490196078
"214",5,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional",871,7.64035087719298
"215",5,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",2016,11.0769230769231
"216",5,"American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",2277,14.3207547169811
"217",5,"Delta Air Lines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",163,3.13461538461538
"218",5,"ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",483,11.2325581395349
"219",5,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",985,14.4852941176471
"220",5,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",11172,12.3039647577093
"221",5,"Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",1702,9.1505376344086
"222",5,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",8350,16.9028340080972
"223",5,"SkyWest Airlines Inc.","Columbia, SC: Columbia Metropolitan",117,19.5
"224",5,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",2804,14.7578947368421
"225",5,"ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional",2143,14.3825503355705
"226",5,"American Airlines Inc.","Columbus, OH: Port Columbus International",3978,10.3324675324675
"227",5,"Delta Air Lines Inc.","Columbus, OH: Port Columbus International",4380,8.29545454545454
"228",5,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",6201,17.1298342541436
"229",5,"Frontier Airlines Inc.","Columbus, OH: Port Columbus International",1079,17.9833333333333
"230",5,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",725,4.39393939393939
"231",5,"Southwest Airlines Co.","Columbus, OH: Port Columbus International",14076,8.00682593856655
"232",5,"United Air Lines Inc.","Columbus, OH: Port Columbus International",2790,16.2209302325581
"233",5,"Alaska Airlines Inc.","Cordova, AK: Merle K Mudhole Smith",537,5.26470588235294
"234",5,"American Airlines Inc.","Corpus Christi, TX: Corpus Christi International",0,0
"235",5,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",1127,5.49756097560976
"236",5,"SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International",139,4.34375
"237",5,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",2066,10.0780487804878
"238",5,"Delta Air Lines Inc.","Dallas, TX: Dallas Love Field",3619,14.3611111111111
"239",5,"ExpressJet Airlines Inc.","Dallas, TX: Dallas Love Field",1,0.25
"240",5,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field",129701,14.2528571428571
"241",5,"Virgin America","Dallas, TX: Dallas Love Field",12986,16.9973821989529
"242",5,"Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1346,6.66336633663366
"243",5,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",309486,15.2629087143068
"244",5,"Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",10131,12.0320665083135
"245",5,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",66260,15.6977019663587
"246",5,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1573,11.3985507246377
"247",5,"JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1563,15.63
"248",5,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",14458,22.9128367670364
"249",5,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",21166,16.2440521872602
"250",5,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",9664,13.6304654442877
"251",5,"American Airlines Inc.","Dayton, OH: James M Cox/Dayton International",1523,15.0792079207921
"252",5,"Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International",1584,7.68932038834951
"253",5,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",3500,16.2037037037037
"254",5,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",2358,8.73333333333333
"255",5,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",974,5.66279069767442
"256",5,"Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International",1849,8.004329004329
"257",5,"JetBlue Airways","Daytona Beach, FL: Daytona Beach International",420,8.4
"258",5,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport",486,3.70992366412214
"259",5,"Alaska Airlines Inc.","Denver, CO: Denver International",1651,6.82231404958678
"260",5,"American Airlines Inc.","Denver, CO: Denver International",21808,14.3568136932192
"261",5,"Delta Air Lines Inc.","Denver, CO: Denver International",14143,10.6338345864662
"262",5,"Frontier Airlines Inc.","Denver, CO: Denver International",53202,16.6620732853116
"263",5,"JetBlue Airways","Denver, CO: Denver International",3513,21.6851851851852
"264",5,"SkyWest Airlines Inc.","Denver, CO: Denver International",77213,10.4046624444145
"265",5,"Southwest Airlines Co.","Denver, CO: Denver International",99067,10.3583228774571
"266",5,"Spirit Air Lines","Denver, CO: Denver International",11207,17.8740031897927
"267",5,"United Air Lines Inc.","Denver, CO: Denver International",100276,11.4131572956977
"268",5,"Virgin America","Denver, CO: Denver International",1848,15.4
"269",5,"American Airlines Inc.","Des Moines, IA: Des Moines International",1803,9.29381443298969
"270",5,"Delta Air Lines Inc.","Des Moines, IA: Des Moines International",2227,15.3586206896552
"271",5,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International",2214,14.9594594594595
"272",5,"Frontier Airlines Inc.","Des Moines, IA: Des Moines International",199,13.2666666666667
"273",5,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",2899,13.2374429223744
"274",5,"Southwest Airlines Co.","Des Moines, IA: Des Moines International",1292,8.28205128205128
"275",5,"United Air Lines Inc.","Des Moines, IA: Des Moines International",2114,9.78703703703704
"276",5,"Alaska Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",899,14.5
"277",5,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",11026,11.4140786749482
"278",5,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",71753,8.33077905491699
"279",5,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",50065,17.4991261796575
"280",5,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",3131,17.8914285714286
"281",5,"JetBlue Airways","Detroit, MI: Detroit Metro Wayne County",1895,9.15458937198068
"282",5,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",27837,8.41251133272892
"283",5,"Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County",9321,9.0495145631068
"284",5,"Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County",15874,12.780998389694
