"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_deptimeblk_mean$MEAN"
"26",1,"United Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",1219,9.23484848484848
"27",1,"ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",6677,15.4560185185185
"28",1,"Delta Air Lines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",911,18.5918367346939
"29",1,"ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",4810,18.7890625
"30",1,"SkyWest Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1768,28.0634920634921
"31",1,"SkyWest Airlines Inc.","Alpena, MI: Alpena County Regional",1766,17.3137254901961
"32",1,"American Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",32,2
"33",1,"ExpressJet Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",1128,8.35555555555556
"34",1,"SkyWest Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",237,6.97058823529412
"35",1,"Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",2277,8.89453125
"36",1,"Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",5389,2.80093555093555
"37",1,"American Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",575,9.2741935483871
"38",1,"Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",4656,14.0664652567976
"39",1,"JetBlue Airways","Anchorage, AK: Ted Stevens Anchorage International",456,8.44444444444444
"40",1,"United Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",1667,12.922480620155
"41",1,"Delta Air Lines Inc.","Appleton, WI: Appleton International",1202,11.2336448598131
"42",1,"ExpressJet Airlines Inc.","Appleton, WI: Appleton International",1933,8.90783410138249
"43",1,"SkyWest Airlines Inc.","Appleton, WI: Appleton International",1492,7.53535353535354
"44",1,"SkyWest Airlines Inc.","Arcata/Eureka, CA: Arcata",3167,16.6684210526316
"45",1,"Delta Air Lines Inc.","Asheville, NC: Asheville Regional",963,8.025
"46",1,"ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",4757,19.3373983739837
"47",1,"SkyWest Airlines Inc.","Asheville, NC: Asheville Regional",678,6.33644859813084
"48",1,"SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",7435,12.1288743882545
"49",1,"Alaska Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",851,7.33620689655172
"50",1,"American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",17471,10.0005724098455
"51",1,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",364594,9.96812117235346
"52",1,"ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",111662,12.9930183849197
"53",1,"Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",5302,9.57039711191336
"54",1,"SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",19839,20.1820956256358
"55",1,"Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",70336,11.1786395422759
"56",1,"Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",16277,15.926614481409
"57",1,"United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",10818,12.2099322799097
"58",1,"Spirit Air Lines","Atlantic City, NJ: Atlantic City International",8251,15.8673076923077
"59",1,"Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",1588,12.40625
"60",1,"ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",4978,18.5746268656716
"61",1,"Alaska Airlines Inc.","Austin, TX: Austin - Bergstrom International",884,9.71428571428571
"62",1,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International",14683,10.8924332344214
"63",1,"Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",7417,11.5529595015576
"64",1,"ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",49,6.125
"65",1,"Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International",2623,15.6130952380952
"66",1,"JetBlue Airways","Austin, TX: Austin - Bergstrom International",5034,15.394495412844
"67",1,"SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",4043,10.2875318066158
"68",1,"Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",32026,10.4831423895254
"69",1,"United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",6922,10.0464441219158
"70",1,"Virgin America","Austin, TX: Austin - Bergstrom International",1051,10.3039215686275
"71",1,"SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",4481,11.3730964467005
"72",1,"Alaska Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1552,14.9230769230769
"73",1,"American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",9845,11.7482100238663
"74",1,"Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",12244,11.1207992733878
"75",1,"ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",198,8.60869565217391
"76",1,"JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4339,9.97471264367816
"77",1,"SkyWest Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",186,9.78947368421053
"78",1,"Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",98671,9.61893156560733
"79",1,"Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",13463,18.341961852861
"80",1,"United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5527,12.3646532438479
"81",1,"Delta Air Lines Inc.","Bangor, ME: Bangor International",464,23.2
"82",1,"ExpressJet Airlines Inc.","Bangor, ME: Bangor International",820,13.8983050847458
"83",1,"Alaska Airlines Inc.","Barrow, AK: Wiley Post/Will Rogers Memorial",481,3.1437908496732
"84",1,"Delta Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",834,14.6315789473684
"85",1,"ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",15074,15.8340336134454
"86",1,"SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",155,11.9230769230769
"87",1,"ExpressJet Airlines Inc.","Beaumont/Port Arthur, TX: Jack Brooks Regional",2497,31.6075949367089
"88",1,"Alaska Airlines Inc.","Bellingham, WA: Bellingham International",1308,18.4225352112676
"89",1,"SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional",1111,10.7864077669903
"90",1,"SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field",3679,9.22055137844612
"91",1,"Alaska Airlines Inc.","Bethel, AK: Bethel Airport",288,1.93288590604027
"92",1,"Delta Air Lines Inc.","Billings, MT: Billings Logan International",994,6.53947368421053
"93",1,"ExpressJet Airlines Inc.","Billings, MT: Billings Logan International",4,1.33333333333333
"94",1,"SkyWest Airlines Inc.","Billings, MT: Billings Logan International",1992,8.40506329113924
"95",1,"United Air Lines Inc.","Billings, MT: Billings Logan International",488,4.69230769230769
"96",1,"SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",2293,17.6384615384615
"97",1,"Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",7537,14.778431372549
"98",1,"ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",7042,13.3878326996198
"99",1,"SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",1265,7.02777777777778
"100",1,"Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",4660,7.36176935229068
"101",1,"Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",1812,28.3125
"102",1,"ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",299,18.6875
"103",1,"SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",3220,12.6274509803922
"104",1,"Delta Air Lines Inc.","Bloomington/Normal, IL: Central Illinois Regional",657,16.425
"105",1,"ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",980,8.82882882882883
"106",1,"SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",1401,19.1917808219178
"107",1,"American Airlines Inc.","Boise, ID: Boise Air Terminal",1386,10.2666666666667
"108",1,"Delta Air Lines Inc.","Boise, ID: Boise Air Terminal",1188,6.75
"109",1,"SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",16119,13.2775947281713
"110",1,"Southwest Airlines Co.","Boise, ID: Boise Air Terminal",4922,9.41108986615679
"111",1,"United Air Lines Inc.","Boise, ID: Boise Air Terminal",340,3.33333333333333
"112",1,"Alaska Airlines Inc.","Boston, MA: Logan International",1687,7.17872340425532
"113",1,"American Airlines Inc.","Boston, MA: Logan International",36322,8.65427686442697
"114",1,"Delta Air Lines Inc.","Boston, MA: Logan International",38356,16.5756266205704
"115",1,"ExpressJet Airlines Inc.","Boston, MA: Logan International",5188,18.0138888888889
"116",1,"JetBlue Airways","Boston, MA: Logan International",82256,12.7945248094571
"117",1,"SkyWest Airlines Inc.","Boston, MA: Logan International",7,1.4
"118",1,"Southwest Airlines Co.","Boston, MA: Logan International",22468,12.5449469570073
"119",1,"Spirit Air Lines","Boston, MA: Logan International",10097,19.720703125
"120",1,"United Air Lines Inc.","Boston, MA: Logan International",24457,12.5227854582693
"121",1,"Virgin America","Boston, MA: Logan International",3562,12.5422535211268
"122",1,"Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",1766,11.1069182389937
"123",1,"Frontier Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",0,0
"124",1,"SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",1941,7.29699248120301
"125",1,"United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",1199,9.29457364341085
"126",1,"SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional",1141,11.1862745098039
"127",1,"Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",337,6.01785714285714
"128",1,"ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",3168,11.8208955223881
"129",1,"ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",3873,13.5894736842105
"130",1,"SkyWest Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",3,0.107142857142857
"131",1,"ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles",2052,13.4117647058824
"132",1,"American Airlines Inc.","Buffalo, NY: Buffalo Niagara International",604,3.12953367875648
"133",1,"Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",4318,10.4048192771084
"134",1,"ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",6276,19.9238095238095
"135",1,"JetBlue Airways","Buffalo, NY: Buffalo Niagara International",7006,10.583081570997
"136",1,"SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International",943,16.5438596491228
"137",1,"Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",6682,7.42444444444444
"138",1,"United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",222,3
"139",1,"Alaska Airlines Inc.","Burbank, CA: Bob Hope",721,4.16763005780347
"140",1,"JetBlue Airways","Burbank, CA: Bob Hope",719,13.8269230769231
"141",1,"SkyWest Airlines Inc.","Burbank, CA: Bob Hope",11104,15.5736325385694
"142",1,"Southwest Airlines Co.","Burbank, CA: Bob Hope",19327,7.96332921302019
"143",1,"Delta Air Lines Inc.","Burlington, VT: Burlington International",308,20.5333333333333
"144",1,"ExpressJet Airlines Inc.","Burlington, VT: Burlington International",5912,16.8914285714286
"145",1,"JetBlue Airways","Burlington, VT: Burlington International",1174,7.15853658536585
"146",1,"United Air Lines Inc.","Burlington, VT: Burlington International",1556,33.8260869565217
"147",1,"SkyWest Airlines Inc.","Butte, MT: Bert Mooney",873,8.47572815533981
"148",1,"SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International",4503,21.3412322274882
"149",1,"SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional",539,5.23300970873786
"150",1,"Delta Air Lines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",23,1.64285714285714
"151",1,"ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",1889,9.89005235602094
"152",1,"Frontier Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",0,0
"153",1,"SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",5313,11.8066666666667
"154",1,"Alaska Airlines Inc.","Charleston, SC: Charleston AFB/International",365,7.01923076923077
"155",1,"American Airlines Inc.","Charleston, SC: Charleston AFB/International",394,4.19148936170213
"156",1,"Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",6937,10.8730407523511
"157",1,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",12164,24.5737373737374
"158",1,"JetBlue Airways","Charleston, SC: Charleston AFB/International",6436,16.9368421052632
"159",1,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",749,12.4833333333333
"160",1,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",3752,9.45088161209068
"161",1,"United Air Lines Inc.","Charleston, SC: Charleston AFB/International",166,5.03030303030303
"162",1,"Delta Air Lines Inc.","Charleston/Dunbar, WV: Yeager",752,15.3469387755102
"163",1,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",5640,17.3538461538462
"164",1,"SkyWest Airlines Inc.","Charleston/Dunbar, WV: Yeager",10,3.33333333333333
"165",1,"American Airlines Inc.","Charlotte Amalie, VI: Cyril E King",4000,13.2013201320132
"166",1,"Delta Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",1401,9.86619718309859
"167",1,"JetBlue Airways","Charlotte Amalie, VI: Cyril E King",1638,12.8976377952756
"168",1,"Spirit Air Lines","Charlotte Amalie, VI: Cyril E King",651,12.5192307692308
"169",1,"United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",1218,32.0526315789474
"170",1,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",163694,11.7108313063385
"171",1,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",11793,12.3876050420168
"172",1,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",3577,29.3196721311475
"173",1,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International",2822,19.5972222222222
"174",1,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International",3104,15.2906403940887
"175",1,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",8534,28.3521594684385
"176",1,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",4748,14.0058997050148
"177",1,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",1351,8.88815789473684
"178",1,"Delta Air Lines Inc.","Charlottesville, VA: Charlottesville Albemarle",450,8.65384615384615
"179",1,"ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",2710,18.3108108108108
"180",1,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",3266,21.4868421052632
"181",1,"Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",994,7.70542635658915
"182",1,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",5388,15.0924369747899
"183",1,"SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",4348,19.3244444444444
"184",1,"Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",2723,7.1282722513089
"185",1,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International",2234,15.4068965517241
"186",1,"SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",1127,11.5
"187",1,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International",110622,9.10544077701868
"188",1,"Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International",1848,6.37241379310345
"189",1,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International",124107,13.7835406486006
"190",1,"Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",18087,15.2761824324324
"191",1,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",65791,10.9633394434261
"192",1,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",14290,21.5861027190332
"193",1,"JetBlue Airways","Chicago, IL: Chicago O'Hare International",4707,13.487106017192
"194",1,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",89488,14.588849038148
"195",1,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International",22494,15.096644295302
"196",1,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",180808,17.0605774674467
"197",1,"Virgin America","Chicago, IL: Chicago O'Hare International",4077,18.2825112107623
"198",1,"American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen",462,4.91489361702128
"199",1,"Delta Air Lines Inc.","Christiansted, VI: Henry E. Rohlsen",0,0
"200",1,"JetBlue Airways","Christiansted, VI: Henry E. Rohlsen",661,12.9607843137255
"201",1,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",8401,8.88994708994709
"202",1,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",3619,13.6052631578947
"203",1,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",4835,13.8142857142857
"204",1,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",15672,17.8293515358362
"205",1,"United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",186,7.75
"206",1,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",2728,7.47397260273973
"207",1,"Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",4721,11.004662004662
"208",1,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",21411,13.6288987905792
"209",1,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",5475,14.0384615384615
"210",1,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International",2369,12.6010638297872
"211",1,"SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",2453,18.0367647058824
"212",1,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",4438,5.62484157160963
"213",1,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",6320,15.6049382716049
"214",1,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",7322,8.85368802902056
"215",1,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional",2158,17.5447154471545
"216",1,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",2211,12.7068965517241
"217",1,"American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",3983,25.2088607594937
"218",1,"Delta Air Lines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",411,7.90384615384615
"219",1,"ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",124,2.75555555555556
"220",1,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",348,5.19402985074627
"221",1,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",11607,12.8538205980066
"222",1,"Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",1406,7.72527472527473
"223",1,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",8041,16.3434959349593
"224",1,"SkyWest Airlines Inc.","Columbia, SC: Columbia Metropolitan",85,21.25
"225",1,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",1748,9.44864864864865
"226",1,"ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional",2099,14.0872483221477
"227",1,"American Airlines Inc.","Columbus, OH: Port Columbus International",3142,8.22513089005236
"228",1,"Delta Air Lines Inc.","Columbus, OH: Port Columbus International",6728,12.5055762081784
"229",1,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",3294,9.54782608695652
"230",1,"Frontier Airlines Inc.","Columbus, OH: Port Columbus International",514,8.86206896551724
"231",1,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",1655,10.1533742331288
"232",1,"Southwest Airlines Co.","Columbus, OH: Port Columbus International",12596,7.13654390934844
"233",1,"United Air Lines Inc.","Columbus, OH: Port Columbus International",1703,9.95906432748538
"234",1,"Alaska Airlines Inc.","Cordova, AK: Merle K Mudhole Smith",403,3.99009900990099
"235",1,"American Airlines Inc.","Corpus Christi, TX: Corpus Christi International",147,24.5
"236",1,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",1331,6.72222222222222
"237",1,"SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International",0,0
"238",1,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",2027,10.0845771144279
"239",1,"Delta Air Lines Inc.","Dallas, TX: Dallas Love Field",3107,12.428
"240",1,"ExpressJet Airlines Inc.","Dallas, TX: Dallas Love Field",317,45.2857142857143
"241",1,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field",112572,12.1870737252355
"242",1,"Virgin America","Dallas, TX: Dallas Love Field",11245,14.4909793814433
"243",1,"Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3565,17.2222222222222
"244",1,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",318878,15.6098492265518
"245",1,"Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",11597,14.0229746070133
"246",1,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",66011,15.668407310705
"247",1,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2488,18.0289855072464
"248",1,"JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2205,22.05
"249",1,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",10800,17.1974522292994
"250",1,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",14398,11.3548895899054
"251",1,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",10394,14.2971114167813
"252",1,"American Airlines Inc.","Dayton, OH: James M Cox/Dayton International",495,4.75961538461539
"253",1,"Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International",2953,14.4754901960784
"254",1,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",1609,7.24774774774775
"255",1,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",4558,17.2
"256",1,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",1511,8.63428571428571
"257",1,"American Airlines Inc.","Daytona Beach, FL: Daytona Beach International",2,0.666666666666667
"258",1,"Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International",4141,17.5466101694915
"259",1,"JetBlue Airways","Daytona Beach, FL: Daytona Beach International",527,10.3333333333333
"260",1,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport",265,2.03846153846154
"261",1,"Alaska Airlines Inc.","Denver, CO: Denver International",1905,7.80737704918033
"262",1,"American Airlines Inc.","Denver, CO: Denver International",23199,15.3941605839416
"263",1,"Delta Air Lines Inc.","Denver, CO: Denver International",24526,18.3029850746269
"264",1,"Frontier Airlines Inc.","Denver, CO: Denver International",52919,16.735926628716
"265",1,"JetBlue Airways","Denver, CO: Denver International",4060,25.5345911949686
"266",1,"SkyWest Airlines Inc.","Denver, CO: Denver International",86842,11.7433400946586
"267",1,"Southwest Airlines Co.","Denver, CO: Denver International",115564,12.0668267724757
"268",1,"Spirit Air Lines","Denver, CO: Denver International",9405,15.2926829268293
"269",1,"United Air Lines Inc.","Denver, CO: Denver International",109173,12.3443012211669
"270",1,"Virgin America","Denver, CO: Denver International",1947,16.3613445378151
"271",1,"American Airlines Inc.","Des Moines, IA: Des Moines International",1539,7.89230769230769
"272",1,"Delta Air Lines Inc.","Des Moines, IA: Des Moines International",1194,8.12244897959184
"273",1,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International",2666,18.0135135135135
"274",1,"Frontier Airlines Inc.","Des Moines, IA: Des Moines International",564,37.6
"275",1,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",2974,11.8015873015873
"276",1,"Southwest Airlines Co.","Des Moines, IA: Des Moines International",1536,9.90967741935484
"277",1,"United Air Lines Inc.","Des Moines, IA: Des Moines International",1997,9.24537037037037
"278",1,"Alaska Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",271,4.234375
"279",1,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",9580,10.1914893617021
"280",1,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",90162,10.6272984441301
"281",1,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",44019,15.3643979057592
"282",1,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",3114,17.7942857142857
"283",1,"JetBlue Airways","Detroit, MI: Detroit Metro Wayne County",1854,9.13300492610837
